SRA_run_accession,ZfPV,zpico,zpoxv,Any
ERR1442872,False,False,False,False
SRR11033782,False,False,False,False
ERR1431987,False,False,False,False
SRR870833,False,False,False,False
ERR1416139,False,False,False,False
SRR9198910,False,False,False,False
ERR1475637,False,False,False,False
ERR1858095,False,False,False,False
SRR6268075,False,False,False,False
SRR17547486,False,False,False,False
ERR1215533,False,False,False,False
SRR393001,False,False,False,False
SRR18837598,False,True,False,True
ERR4648697,False,False,False,False
SRR17714716,False,False,False,False
SRR8312797,False,False,False,False
SRR11214394,False,False,False,False
SRR7661989,False,False,False,False
ERR1821969,False,False,False,False
SRR10958342,True,False,False,True
SRR12194796,False,False,False,False
SRR11090044,False,False,False,False
ERR2723911,False,False,False,False
ERR959898,False,False,False,False
ERR1215782,False,False,False,False
SRR9974564,False,False,False,False
SRR10151607,False,False,False,False
SRR7549093,False,True,False,True
ERR1757627,False,False,False,False
ERR1888711,False,False,False,False
SRR10151881,False,False,False,False
ERR960135,False,False,False,False
ERR3838746,False,False,False,False
ERR1215847,False,False,False,False
SRR10070841,False,False,False,False
SRR13938356,False,False,False,False
SRR11684019,False,False,False,False
SRR9198776,False,False,False,False
ERR1215800,False,False,False,False
ERR2723184,False,False,False,False
ERR015567,False,False,True,True
SRR9067636,False,True,False,True
ERR1407550,False,False,False,False
SRR10887487,False,False,False,False
SRR1062274,False,False,False,False
SRR11427235,False,False,False,False
SRR1531463,False,False,False,False
ERR853701,False,False,False,False
SRR1871862,False,False,False,False
SRR2239175,False,False,False,False
ERR1621603,False,False,False,False
ERR999229,False,False,False,False
SRR12340473,False,False,False,False
ERR1442618,False,False,False,False
SRR2982511,False,False,False,False
SRR6289772,False,False,False,False
SRR11263439,False,False,False,False
SRR6251103,False,False,False,False
SRR8928789,False,False,False,False
ERR1204501,False,False,False,False
SRR6176747,False,False,False,False
SRR1872349,False,False,False,False
ERR1396909,False,False,False,False
ERR830326,False,False,False,False
ERR1620584,False,False,False,False
SRR15927800,False,True,False,True
ERR1821972,False,False,False,False
ERR871355,False,False,False,False
ERR999245,False,False,False,False
SRR14308851,False,False,False,False
ERR2723265,False,False,False,False
SRR1062602,False,False,False,False
ERR1395898,False,False,False,False
SRR8928747,False,False,True,True
ERR871452,False,False,False,False
ERR853564,False,False,False,False
ERR667431,False,False,False,False
SRR15204099,False,False,False,False
SRR6654297,False,False,False,False
ERR1621399,False,False,False,False
SRR5893154,False,False,False,False
SRR8787594,False,False,False,False
ERR1426859,False,False,False,False
ERR697862,False,False,False,False
ERR1373715,False,False,False,False
ERR1374132,False,False,False,False
SRR1872350,False,False,False,False
SRR1062518,False,False,False,False
SRR8106447,False,False,False,False
SRR1872197,False,False,False,False
ERR1857735,False,False,False,False
SRR19364717,False,False,False,False
SRR18042676,False,False,False,False
ERR1426828,False,False,False,False
SRR12712226,False,False,False,False
SRR998918,False,False,False,False
ERR659842,False,False,False,False
SRR21120217,False,False,False,False
SRR7749249,False,False,False,False
ERR959159,False,False,False,False
ERR1692476,False,False,False,False
ERR1889452,False,False,False,False
SRR6654895,False,False,False,False
ERR1888271,False,False,False,False
ERR960440,False,False,False,False
SRR1872867,False,False,False,False
SRR1872642,False,False,False,False
ERR492299,False,False,False,False
SRR7749247,False,False,False,False
ERR1427415,False,False,False,False
SRR1872673,False,False,False,False
SRR6890883,False,False,False,False
ERR1099448,False,False,False,False
SRR8928846,False,False,False,False
ERR960204,False,False,False,False
ERR1203498,False,False,False,False
SRR8293710,False,True,False,True
SRR14075702,False,True,False,True
ERR1373543,False,False,False,False
SRR13565182,False,False,False,False
ERR1692501,False,False,False,False
SRR1872744,False,False,False,False
ERR1730549,False,False,False,False
ERR1205271,False,False,False,False
SRR10070745,False,False,False,False
SRR6176743,False,False,False,False
ERR1108810,False,False,False,False
ERR1216411,False,False,False,False
SRR11267529,False,False,False,False
ERR1124769,False,False,False,False
ERR1374193,False,False,False,False
SRR7751618,False,False,False,False
ERR1888943,False,False,False,False
SRR7664342,True,False,False,True
ERR477375,False,False,False,False
SRR10887455,False,False,False,False
ERR1888934,False,False,False,False
SRR1872601,False,False,False,False
ERR780057,False,False,False,False
ERR780100,False,False,False,False
SRR9610834,True,False,False,True
SRR13519932,False,False,False,False
SRR15712670,False,False,False,False
SRR2417496,False,False,False,False
SRR6469593,False,False,False,False
ERR1442785,False,False,False,False
SRR12492979,False,False,False,False
ERR2154666,False,False,False,False
ERR492333,False,False,False,False
SRR1062510,False,False,False,False
ERR1408792,False,False,False,False
SRR6654422,False,False,False,False
ERR1730601,False,False,False,False
SRR5947670,True,False,False,True
SRR10312412,False,False,False,False
SRR9207186,False,False,False,False
SRR9622333,False,False,False,False
SRR3381825,True,False,True,True
ERR659843,False,False,False,False
SRR14270299,False,False,False,False
ERR659930,False,False,False,False
SRR11302643,False,False,False,False
SRR6327866,False,True,False,True
SRR11303119,False,False,False,False
SRR1555522,False,False,False,False
SRR13938351,False,False,False,False
ERR582947,False,False,False,False
SRR2968444,False,False,False,False
SRR6655160,False,False,False,False
SRR12005395,False,False,False,False
ERR1122706,False,False,False,False
ERR1821566,False,False,False,False
SRR12998963,False,False,False,False
SRR372790,False,False,False,False
SRR6469227,False,False,False,False
SRR3932173,False,False,False,False
SRR1872029,False,False,False,False
ERR1889741,False,False,False,False
SRR6257753,False,False,False,False
SRR6655261,False,False,False,False
SRR11090013,False,True,False,True
ERR659776,False,False,False,False
ERR830308,False,False,False,False
ERR1416140,False,False,False,False
SRR7535411,False,False,False,False
SRR15626536,False,False,False,False
ERR303224,False,False,False,False
SRR7905373,False,False,False,False
SRR8552562,False,False,False,False
ERR667566,False,False,False,False
SRR13972083,False,False,False,False
SRR11874814,False,False,False,False
ERR1216068,False,False,False,False
SRR15910149,True,False,False,True
ERR755712,False,False,False,False
SRR8383260,False,False,False,False
ERR998319,False,False,False,False
SRR11302939,False,False,False,False
SRR13181522,False,False,False,False
ERR1374195,False,False,False,False
SRR1010329,False,False,False,False
SRR8106261,False,False,False,False
SRR11874791,False,False,False,False
SRR5379364,False,False,False,False
SRR13181517,False,False,False,False
SRR6176688,False,False,False,False
ERR1252051,False,False,False,False
SRR1872757,False,False,False,False
SRR7264569,False,False,False,False
ERR1410190,False,False,False,False
ERR1204241,False,False,False,False
SRR9211486,False,False,False,False
ERR1395949,False,False,False,False
ERR2723746,False,False,False,False
SRR10070675,False,False,False,False
SRR835162,False,False,False,False
ERR1442607,False,False,False,False
ERR1888388,False,False,False,False
ERR1426999,False,False,False,False
SRR8787758,False,False,False,False
SRR1821802,False,True,False,True
ERR960035,False,False,False,False
SRR8833705,False,False,False,False
SRR7268831,False,False,False,False
SRR10323912,False,False,False,False
ERR1215886,False,False,False,False
SRR6469003,False,False,False,False
ERR340711,False,False,False,False
SRR6654963,False,False,False,False
SRR1188157,False,False,False,False
SRR13697042,False,False,False,False
ERR1692529,False,False,False,False
SRR11303158,False,False,False,False
ERR759386,False,False,False,False
SRR17499128,False,False,False,False
SRR5398207,False,False,False,False
ERR780291,False,False,False,False
ERR1216542,False,False,False,False
SRR14551646,False,False,False,False
SRR3231345,False,False,False,False
ERR1857964,False,False,False,False
SRR14373546,False,False,False,False
SRR20869086,False,False,False,False
SRR1565819,False,True,False,True
SRR2239181,False,False,False,False
ERR999381,False,False,False,False
SRR1562533,False,False,False,False
SRR9622328,False,False,False,False
ERR1475502,False,False,False,False
SRR7268956,False,False,False,False
SRR8106612,False,False,False,False
ERR1692466,False,False,False,False
SRR10151847,False,False,False,False
SRR11303078,False,False,False,False
ERR998427,False,False,False,False
SRR10887454,False,False,False,False
SRR10151879,False,False,False,False
SRR12774401,False,False,False,False
ERR959495,False,False,False,False
SRR13706209,False,False,False,False
SRR392968,False,False,False,False
ERR780086,False,False,False,False
ERR1757718,False,False,False,False
ERR960481,False,False,False,False
ERR1891685,False,False,False,False
ERR963210,False,False,False,False
ERR689795,False,False,False,False
SRR6468931,False,False,False,False
ERR1427056,False,False,False,False
ERR1204483,False,False,False,False
SRR11922998,False,False,False,False
ERR1432011,False,False,False,False
SRR17630967,False,False,False,False
SRR12194969,False,False,False,False
ERR1427154,False,False,False,False
SRR9849216,True,False,False,True
SRR16573986,False,False,False,False
SRR5382020,False,False,False,False
SRR6468823,False,False,False,False
ERR998216,False,False,False,False
SRR797913,False,False,False,False
SRR6469725,False,False,False,False
ERR1889634,False,False,False,False
SRR10126178,False,False,False,False
SRR1872081,False,False,False,False
ERR232291,False,False,False,False
SRR6250094,False,False,False,False
ERR1821695,False,False,False,False
ERR1395865,False,False,False,False
ERR1407658,False,False,False,False
ERR1124439,False,False,False,False
SRR5921082,False,False,False,False
ERR1427275,False,False,False,False
ERR667440,False,False,False,False
SRR12614071,True,True,False,True
SRR10990421,False,False,False,False
ERR1888974,False,False,False,False
ERR1888337,False,False,False,False
ERR1730603,False,False,False,False
SRR1872142,False,False,False,False
SRR11302825,False,False,False,False
SRR7008282,False,False,False,False
SRR2222835,False,False,False,False
SRR3231266,False,False,False,False
SRR6020346,False,False,False,False
ERR999565,False,False,False,False
ERR1889764,False,False,False,False
ERR1396842,False,False,False,False
SRR1872906,False,False,False,False
ERR1373666,False,False,False,False
SRR3166948,False,False,False,False
ERR1540897,False,False,False,False
SRR1871942,False,False,False,False
SRR797909,False,False,False,False
SRR13938391,False,False,True,True
SRR9974570,False,False,False,False
SRR1554485,False,False,False,False
ERR582905,False,False,False,False
SRR10753191,False,False,False,False
ERR2723264,False,False,False,False
SRR1872620,False,False,False,False
ERR518006,False,False,False,False
SRR8948495,False,False,False,False
ERR1204371,False,False,False,False
ERR659955,False,False,False,False
SRR1872924,False,False,False,False
SRR8244107,False,False,False,False
SRR5666982,False,False,False,False
SRR11577255,False,False,False,False
ERR968071,False,False,False,False
SRR1872080,False,False,False,False
ERR3446756,False,False,False,False
SRR11302940,False,False,False,False
DRR162536,False,False,False,False
SRR7888759,True,False,False,True
SRR10887597,False,False,False,False
ERR2723202,False,False,False,False
ERR1757476,False,False,False,False
ERR716756,False,False,False,False
SRR10151671,False,False,False,False
SRR16098000,False,False,False,False
SRR6654808,False,False,False,False
ERR959718,False,False,False,False
SRR6654964,False,False,False,False
DRR162491,False,False,False,False
SRR11590438,False,False,False,False
SRR3381770,False,False,True,True
SRR1872883,False,False,False,False
SRR11206294,False,False,False,False
SRR12142001,False,False,False,False
SRR10038905,False,False,False,False
SRR7292723,False,False,False,False
SRR11185420,False,False,True,True
ERR1373510,False,False,False,False
SRR7789548,False,False,False,False
