GeneID,reads
SRR10058774,28682999
ERR1621612,1027121
ERR1124755,367017
ERR1888944,123255
ERR1621371,418168
SRR11302783,513265
SRR886457,15711683
SRR5810883,227924
SRR7268973,5720885
ERR960308,17213
SRR6469104,406803
ERR1373530,1055991
ERR960151,2991
ERR1821989,2130976
DRR224550,67984859
SRR8883775,315706
ERR963170,49761
SRR12436779,17518971
SRR6654246,879372
ERR340722,9177794
ERR1124617,72494
SRR6469717,797534
ERR1124980,652315
SRR7268962,10268076
ERR959202,30647
ERR1889709,333079
SRR8135941,8547706
ERR1124440,1876988
SRR14915985,16503675
ERR1821491,2050247
SRR11427234,35524295
ERR959667,10670
SRR13149764,22660396
SRR13015577,19923419
ERR1816573,2105831
ERR1888918,309661
SRR16299071,602152
ERR1858133,2667711
ERR959215,86017
SRR8883863,285297
ERR492294,1676933
SRR10070760,1043970
SRR6176633,46483
SRR7905362,2470256
SRR17085053,34673306
SRR17210889,24456203
SRR797914,27782604
SRR11303347,319963
ERR1416137,949291
SRR21518675,41138694
ERR1692461,1856062
ERR1416160,858487
SRR14272180,7545544
SRR1736713,6622937
ERR1216110,510786
ERR1407627,12315
SRR6890897,12603451
SRR038627,13016324
ERR1857731,2699533
ERR1373736,522438
SRR6020387,1472129
SRR7662164,416834
SRR10550568,21787119
ERR1124860,120883
SRR7419842,2552528
ERR960609,23030
SRR2239190,14161198
SRR9707992,11996640
ERR1215810,443230
SRR11302492,331362
ERR1889040,501
ERR1888898,21227
ERR757851,2192532
SRR10735837,10270101
ERR573441,1734797
ERR1816539,2400804
ERR1757661,1339188
ERR273822,11266498
ERR1205390,4872
SRR6268153,1122700
ERR1888173,142013
ERR492291,1504755
SRR11420473,1828879
SRR7410412,18958701
ERR1757589,1592719
SRR12194922,4803
ERR279659,8741524
SRR7410387,27903712
ERR1475483,1034672
ERR667538,829147
ERR960127,40956
ERR960887,2109
ERR279661,9667703
SRR9189635,21901029
SRR13979081,14574
SRR11196602,21248877
ERR1427052,352781
SRR1872789,391922
SRR13015607,20085236
ERR853771,865007
SRR1871892,2735
SRR6654481,191654
ERR1203509,865570
ERR960541,0
SRR12774360,39827573
SRR1872544,94
SRR10550577,12766689
SRR11302501,252330
SRR891512,17763469
SRR1062222,3395893
ERR659930,1755722
SRR12070780,8975936
SRR11302990,407856
ERR2723319,148037
SRR1872830,300730
SRR6908631,45068
SRR14168554,35261077
ERR1475728,1100079
SRR7641833,29795685
SRR10010359,11599166
SRR13234634,45125480
SRR9312992,10119754
ERR525409,1421046
SRR6655286,251770
ERR2722986,131819
SRR6289805,4120512
SRR13724916,525023
SRR8811909,8979943
SRR8106401,708182
SRR10887444,539696
SRR11302610,494014
ERR1218415,500168
SRR9966396,40114549
SRR11302546,147740
SRR12774383,121738583
ERR1730654,1111057
SRR6655137,1139410
ERR232308,7718115
SRR11303368,517737
ERR1204341,905209
SRR9182373,24711790
SRR11185425,22815682
SRR13234672,26575177
ERR202585,4686757
SRR11874812,4833003
ERR7720664,42538771
SRR12672467,19790083
SRR298567,12203575
ERR1757613,1682807
SRR7882028,40079275
ERR963176,355526
ERR716729,1857586
ERR2154668,341414
DRR075399,22554609
SRR17714688,19049237
SRR10126064,495565
ERR959052,95
SRR6469223,1115755
SRR7662065,890729
SRR9849246,18451240
ERR1374602,3196
SRR5119924,18398150
ERR1122678,907558
SRR6846414,28479752
ERR1888520,2013
SRR6469019,929272
SRR9674341,704387
SRR11542117,27693436
SRR4734157,21428194
SRR535848,18929277
SRR7662024,1040638
ERR999411,505097
SRR9875036,5337235
SRR22805211,17306791
ERR1442658,1730274
SRR13528188,48171076
SRR6250363,1175688
SRR11303363,207234
SRR5921167,31837711
SRR5418453,29912306
SRR658544,27790685
SRR12661690,10313727
SRR6250088,1162662
SRR6468990,894124
SRR12469172,10187555
ERR2146924,2221675
ERR1415270,909055
SRR17723100,17562914
SRR1872596,142
SRR13160663,24902436
SRR7089636,58070956
SRR6890906,20799309
SRR13388658,66811726
ERR517859,2431329
ERR1757677,1402114
ERR959479,37434
SRR10974131,2766954
SRR8883699,253566
SRR3381808,7055110
ERR1692469,1402023
SRR19661783,2341767
SRR12658666,141941852
SRR7410450,5019552
SRR13849953,68765981
ERR467071,3196975
ERR1621693,1080130
SRR9849852,27209987
ERR1857986,2259409
ERR755712,1762358
SRR6250058,1138725
SRR7278697,49330502
ERR2723537,294
ERR1888347,132762
SRR1872087,344846
ERR1374156,506
SRR13437204,22292950
SRR6020426,2195972
SRR1062408,3552521
ERR1215832,313476
ERR1889162,1960965
ERR1108723,1267711
SRR14924005,82531148
SRR18053120,45633852
SRR20958391,8919955
SRR6417973,30923573
ERR1216051,707425
SRR11302417,170486
ERR926047,27917
ERR1218401,462771
ERR1621385,793351
SRR11140712,37935350
ERR1407620,13528
ERR1757699,1602036
ERR968086,2140301
ERR925775,1278694
ERR1621565,382216
SRR8106266,35348
SRR6468813,722701
SRR12661880,3095179
SRR9674247,10861134
SRR5504151,29802267
ERR1108736,1397490
ERR949692,1339872
SRR11926620,32450083
SRR6020365,1558622
ERR1888350,420537
ERR1692529,1183568
ERR1888321,206375
SRR13724988,4593766
ERR871464,406985
ERR4648685,9360933
ERR960529,7
SRR12201939,27389453
ERR1427333,614
SRR17714709,21827374
ERR1415088,672075
ERR1888996,994378
SRR8286599,14949094
SRR3498294,47
ERR1108750,1155066
SRR5921116,35382482
SRR3018756,41504768
ERR1415411,827908
SRR7886639,8421133
SRR22124138,27067601
ERR871389,1421411
ERR1124899,991656
SRR9707994,9713442
SRR6211480,35685
ERR1757400,1332045
SRR15999457,33522555
ERR1396919,3597268
ERR960251,4752
ERR1621559,775424
ERR1858081,2429657
ERR1205273,5665
SRR12877272,13177697
SRR10126247,520666
ERR1407609,41913
ERR1730662,1821878
SRR10415532,56983733
ERR1216757,781652
ERR1205127,173542
ERR1099563,382311
ERR2723536,60494
ERR1218319,495067
ERR1124487,2511039
SRR6020344,419581
SRR6468799,978194
ERR1216736,604136
ERR697991,1821871
ERR9077175,9190861
SRR14428589,47077921
SRR8106549,1000954
ERR1125025,1038249
SRR17720623,13646589
ERR1107882,2244603
ERR854845,1052404
SRR1872545,117
ERR977592,11661509
SRR9947420,20509820
ERR1374798,515
SRR1821794,39459148
ERR1099465,404322
SRR22420229,17677511
ERR1889224,529320
SRR9728729,63325810
SRR13979026,30092141
SRR11302369,516220
ERR1757478,1409520
SRR10990405,29087049
ERR667504,1407674
SRR3083708,9038625
SRR10151914,1608694
ERR1427300,433666
ERR1821674,1890541
SRR20283706,517413
ERR2723307,1071017
SRR5378567,17022261
SRR6132694,4808761
ERR1888736,938915
ERR1475534,828246
SRR3355803,5686673
ERR1427319,174807
SRR8928957,893318
ERR1442837,1150929
SRR1562533,37823881
SRR15783453,36280572
ERR2723043,249990
SRR870847,1844367
SRR5810681,224582594
SRR10899960,53677140
ERR1891651,5784662
ERR1442761,1218708
SRR7154554,7443061
SRR5810874,1148069
SRR6654757,237472
ERR1426916,206593
SRR6144818,6798156
SRR1872695,325786
ERR1252066,1231408
ERR1124474,2504790
ERR1475848,1131242
SRR9906795,32539552
SRR1062426,3543656
SRR5921161,44007033
SRR11856754,8283104
SRR12661732,9978570
ERR1216464,401108
ERR4172791,16431497
SRR22318718,4873157
ERR1475804,1006182
SRR12340471,20951562
ERR716796,1934229
ERR1099566,568583
SRR11862832,36235918
SRR9198648,924371
SRR9610846,15419220
ERR1416040,815153
ERR998138,1009016
SRR3166956,889094
ERR2723447,507188
SRR9674307,16632504
SRR13181593,17572620
ERR657526,1889320
SRR16298988,343168
SRR1708347,1084988
SRR11302590,598907
SRR2136166,9167293
ERR1821743,1870377
ERR968115,2013946
ERR960091,19168
SRR15362278,4261632
SRR14308856,43092780
ERR1374841,891
SRR870793,1308203
SRR9182364,32882224
SRR6469267,669343
SRR14326887,79663
ERR1216587,507880
SRR6655330,331603
SRR1872632,144432
SRR6908751,771593
ERR1374851,578
ERR759387,1835283
SRR10151937,1147691
ERR2723681,335169
ERR959214,0
SRR13796905,1975768
ERR1757733,1666811
SRR13724949,5885164
ERR959435,3
SRR9622317,7478210
ERR1396886,2453134
ERR492341,1201785
ERR1218347,508108
ERR1888563,487270
SRR6469040,912606
SRR12474623,12696580
ERR698002,2676663
SRR13979042,20758967
SRR8383312,5958650
SRR11303134,542850
ERR716723,1740560
SRR3381841,8263011
SRR13075143,13198714
ERR1692556,1229928
SRR1062446,3535965
SRR5810896,1638228
SRR6039225,8207242
SRR13181582,24066508
SRR7268960,10289468
SRR700536,28322828
SRR12037436,630528
ERR2723882,573894
SRR1872175,587061
ERR1107898,415327
ERR1216631,624286
ERR1621567,866196
SRR10511890,30285766
ERR1415110,614343
SRR6020309,163
SRR5818019,10205325
ERR2154656,372231
ERR1427263,179813
SRR10070731,1207097
SRR1062354,3193841
ERR667528,1410995
SRR9198878,423120
SRR8928773,14703182
ERR1124510,741962
SRR6250056,677492
ERR830355,1648023
SRR13652354,18132977
ERR1395847,429835
SRR5125788,12711206
SRR18124523,38015216
ERR959271,9940
ERR925714,32370
ERR1427350,302990
ERR1427074,433752
SRR10550554,23199825
SRR13848221,28692206
ERR1857660,2552600
ERR4648693,8263850
SRR7268967,9954012
ERR1857888,2410569
ERR738244,3011592
SRR11293498,17685396
SRR835152,9498422
ERR999304,11664
ERR1889692,43275
ERR1858008,2486958
SRR12474648,2618380
SRR13374839,18165504
ERR1124559,2184295
SRR7244609,10695652
SRR5131063,22906031
ERR1374600,1041
SRR8928958,676138
ERR670979,3323179
SRR8928790,32385
ERR1888536,29090
ERR1821952,1908151
SRR9312996,10904059
SRR15242033,115365610
ERR1857689,2484519
SRR5113041,6987460
ERR1099523,693300
SRR1609756,11405783
SRR6655179,952292
ERR232286,1001310
ERR755676,2217969
SRR6654859,576349
ERR1218363,384821
SRR10040089,8386586
SRR11267499,23870975
SRR13729829,21969105
ERR1414897,680738
ERR659812,2156941
SRR17218107,96876368
ERR1294273,23327065
SRR870825,684120
SRR12974169,85416243
ERR949661,15084
ERR1374777,1230
ERR2723585,20153
SRR13181578,19370713
SRR2136161,10912466
ERR273878,696085
SRR14883466,11434486
ERR853660,921746
ERR716741,2078927
SRR6654456,340581
SRR10151768,1801169
SRR10828012,18146802
SRR16195474,7135487
ERR1621684,802962
SRR15927837,55684358
ERR2723819,333545
SRR6654741,312424
SRR17386282,20712486
SRR10070653,934182
SRR6211478,4577
SRR16299276,803255
ERR1858011,2255732
SRR7662113,391218
ERR1414803,483772
ERR1408800,1262363
ERR1374385,856
ERR853739,870908
ERR1416182,994811
SRR5810892,195649
SRR8106558,1296014
ERR1821881,1977612
ERR1122811,1215329
ERR2723439,453344
ERR1374146,362
SRR8135926,9057760
SRR058073,120952
ERR1107964,738137
ERR960526,2
ERR7132867,18194672
ERR1857932,2606404
SRR16299194,405023
SRR8377245,7845154
SRR16299551,680559
SRR6468902,771294
SRR8587740,25094120
SRR20869102,10998822
ERR1215776,53977
SRR2013390,4737919
SRR1871947,165448
SRR6469049,483706
SRR12774393,74058
SRR2567888,3758933
SRR7896794,17709968
SRR959329,2513009
ERR1888412,5273
SRR9728719,48312635
SRR16195453,13750029
SRR10753234,1715048
SRR11427398,29507602
ERR1124734,271622
ERR1373512,724008
SRR10151765,136915
SRR10887602,120541
ERR716844,1995041
SRR7410376,11512468
SRR5921133,55305901
SRR20746136,96586014
SRR10126086,489273
SRR14923985,118832304
SRR1872191,441001
ERR659844,3252638
SRR3231326,633394
SRR10151623,263506
ERR1396948,1888155
ERR1889227,3060
SRR10887499,178272
SRR1872467,348766
SRR12614069,18769454
ERR1415114,719404
ERR1374130,1274
SRR10868193,66277736
ERR1892089,6552237
SRR17210878,18495834
SRR6654535,661508
SRR8787613,2109032
SRR9199030,859538
ERR1373617,837131
SRR11427371,16790420
SRR16299303,262977
ERR737724,2298536
SRR19762945,17821943
ERR1889582,113558
SRR10070837,646754
ERR1204281,468619
SRR5485618,15635549
ERR1204318,698658
ERR1620570,2767180
SRR8928808,23238
SRR6268105,4034902
SRR14923966,140718234
ERR1621633,779249
SRR13565149,21370066
SRR13979029,20288319
ERR959540,68
SRR11302733,255094
ERR1374809,848
ERR657616,3556274
ERR3957800,30644240
SRR3083683,5305286
ERR780119,2557582
ERR698000,2544757
SRR10070622,292151
SRR870747,2188861
ERR1216533,3832
SRR16299364,552009
ERR1374457,941
SRR10974056,3230916
ERR1374597,960
SRR16905279,16292305
ERR1888930,264367
ERR689850,1709703
ERR968103,67005
SRR6250219,217890
ERR697994,2376189
SRR11302825,180145
SRR22254567,19002060
ERR1108543,1168950
ERR1442749,1651387
ERR959736,184063
SRR633545,11304476
SRR10070763,447974
SRR11610430,25696501
ERR1374150,597
ERR1888813,757638
SRR22129117,20087280
DRR162503,4279427
SRR1062332,1180629
ERR968127,2288823
ERR960043,7544
SRR9189639,15483047
SRR6176620,25873
SRR11869112,15368885
ERR853468,926061
ERR4140026,27871710
SRR12313627,27810438
ERR232318,8902244
SRR516548,4928263
ERR999288,10098
SRR13115089,7290027
SRR20002715,31657205
ERR1858089,2319207
ERR716864,1912157
SRR7419836,2597875
ERR667429,1001517
SRR18516947,4702356
SRR6654454,393004
SRR7268811,10173819
SRR1872926,869
SRR7410425,14455135
ERR960427,1069
SRR16299473,815063
SRR13866623,34198022
ERR1216440,681807
SRR8883713,443242
SRR5921179,43605507
SRR6654297,1007764
ERR959519,28507
SRR15626531,37717955
SRR6654996,9718
SRR17745573,23888
SRR870722,3643704
ERR1888846,123423
SRR20002704,30933648
SRR1872419,371013
SRR11699739,140366
ERR1205364,7971
ERR1888711,2288
SRR1554495,2081
SRR9198916,293438
SRR20083927,24391831
ERR1426879,145680
SRR6655246,659818
ERR1888072,106793
SRR5921137,44949968
SRR8298680,32152875
ERR854817,1710190
SRR7909899,18758014
SRR6469691,1234648
DRR189368,49396587
SRR10887588,143297
SRR6289676,4994547
ERR1858019,2629500
SRR15710927,18888164
ERR716768,2406978
ERR670989,2619825
SRR6268175,144522
SRR10899959,52806515
SRR1062342,3200556
SRR3381818,7038588
SRR13015580,17554276
SRR19077306,21135755
SRR3166961,2523165
ERR1216357,375110
SRR11785628,12036832
SRR959373,3637835
ERR718580,7165330
SRR10126080,3560
ERR1889511,101665
SRR1872049,343802
SRR11303156,219519
ERR1215711,13200
SRR19077303,19235865
SRR12283716,12117780
SRR6654985,314478
SRR1872706,462159
SRR6039684,8443228
ERR1124627,64562
ERR1216673,814496
SRR10974037,1376402
SRR11523572,26468281
SRR4026150,28966569
SRR10990411,46295719
SRR3420388,10535778
ERR1416110,913630
ERR1205316,7574
ERR1857620,2431113
ERR1108744,1693151
ERR596581,1763969
SRR5443693,9271734
SRR8788668,15150564
SRR10902870,1219012
ERR1888446,39370
ERR963180,9158
SRR3231313,8336
ERR2402426,32265590
ERR780093,2082493
ERR1426777,1388856
SRR5810877,948166
ERR1204635,405971
SRR8106625,986991
SRR8312794,29327461
SRR10117590,32459697
ERR1621408,973925
ERR1204592,409472
SRR12037349,527567
ERR1431980,1315600
SRR3166962,1828266
SRR15927836,51055026
SRR13221964,83366851
ERR1069100,2125980
SRR13979075,11653
SRR10527614,93287558
SRR11206270,8795532
SRR11303133,380788
SRR1872068,205
SRR6654616,390157
ERR960757,707
ERR1857590,2530399
SRR9198938,8726
ERR492298,1573046
SRR1872831,490137
SRR6654761,393503
SRR10151867,414133
ERR998360,38061
SRR5687193,1922015
SRR13972077,12649381
SRR6268141,2653066
SRR11427418,29864213
SRR13234628,29957556
SRR1062643,3472273
SRR6215415,29674700
SRR6908727,137137
ERR1204359,465720
SRR10753194,1430753
SRR398322,120102
SRR6908748,529564
SRR1872176,215
SRR22163686,20636050
ERR1373522,730727
ERR1396896,1605126
SRR13565165,17667776
SRR11302839,310484
SRR16490788,95720
SRR11302538,372509
ERR2723751,501909
SRR13234616,12827584
ERR1216670,537083
ERR1124470,1153202
SRR10887543,351215
ERR232336,61849
ERR590762,1662589
SRR10040072,10831403
ERR1426946,211640
ERR1069113,1254319
SRR5921066,47111364
SRR13938340,3435065
SRR9881612,232184548
ERR667580,1379119
SRR15097771,11491358
ERR960765,115
SRR5893089,1925084
SRR16681982,20956542
SRR1872144,307939
SRR9849226,25468981
ERR871419,2148282
ERR1215813,344920
SRR6655150,843836
SRR6654857,357790
ERR1108026,1121641
ERR4968943,21872853
ERR2723570,4719
ERR925765,23554
SRR10974050,3024644
ERR718626,3656453
SRR14376448,19574798
ERR1889457,1200
SRR7942625,194508
ERR582857,13436
SRR6250202,106014
SRR13565152,17660045
SRR11303320,308961
ERR1216600,509557
SRR7633488,31042978
ERR1620464,1024862
ERR1892062,5961505
SRR5115716,39651208
SRR10151836,784787
SRR6025581,32746035
SRR6250122,1048608
ERR1442876,1364472
SRR7662076,126116
ERR854839,1018752
SRR14326890,517231
ERR853528,773171
SRR8928811,784640
ERR2723641,173812
SRR10776675,24724156
SRR18516946,5871366
SRR16339851,26638103
ERR1374585,1237
ERR1374337,307
ERR1442697,1394002
SRR2968455,4742879
ERR667547,1131481
ERR1374758,2313
SRR18516952,7271258
ERR6690617,39106560
ERR960899,4050
SRR9198854,527308
SRR6250362,1114431
SRR16299530,730885
SRR11267508,19428982
SRR8862073,39350453
ERR9787503,27296601
SRR8106628,938280
SRR3679516,24207264
ERR716820,1644547
DRR032754,32439165
SRR8106607,345622
ERR1888218,65
SRR9198796,397485
ERR1427200,169213
ERR1216081,486832
SRR1708349,9625491
ERR1888592,136373
SRR11302351,295087
ERR1442624,1363803
SRR15783454,39913349
ERR1374427,800
ERR999235,8172
ERR517995,2524976
ERR1858060,2483799
SRR7268969,9927830
SRR6655106,883910
SRR13011482,39218826
SRR9198874,586856
SRR14075701,19872999
SRR6289638,9985239
SRR6250102,1642525
ERR1205104,4471927
ERR1821526,1910651
ERR1416131,959759
ERR716752,1714072
ERR853619,848084
ERR1888476,450463
SRR5810802,441547
SRR10070712,816816
ERR1816530,1995565
SRR8135931,2304673
SRR13450055,33240308
SRR6654350,935666
SRR5099111,6915450
SRR10753248,1641572
SRR1531449,1374596
SRR11178131,27466090
ERR1252023,1240979
ERR1069134,1647525
SRR10070612,896457
ERR1374641,1430
ERR1122724,865947
SRR1062412,3532136
SRR17239193,19329671
SRR10735844,12804732
SRR16604673,77697317
SRR6289727,4907993
SRR10070818,783571
ERR1442704,1593229
ERR1757404,1341889
SRR5382044,15707820
SRR8784173,3823267
ERR1888719,949580
ERR1215596,481082
SRR12338624,21180097
ERR594444,13019501
ERR1889042,330177
ERR1124915,1824633
ERR853684,890782
SRR6289754,6388528
SRR8503421,29669984
SRR5810783,2250715
SRR17630944,8769126
SRR19178790,2165349
SRR6654949,283114
SRR8293711,22801827
SRR7419825,11276104
SRR9198967,342281
SRR16299550,451435
SRR3228705,11418456
ERR871452,70547
SRR12194973,3363
ERR1821963,2122940
SRR12661753,15414107
ERR1252000,968616
SRR11302787,163862
SRR4369384,27409591
SRR1205173,29144613
SRR6654933,326897
SRR5017062,4996342
SRR5805889,10018787
ERR2723693,539908
ERR1821506,1832427
SRR1872137,120
SRR6655248,619012
SRR11040633,51557427
SRR12356856,29925363
SRR14217691,40558990
SRR6655062,752281
SRR6129539,21338629
ERR960815,2423
SRR9198653,49760
SRR1872451,106
SRR7268908,9636840
SRR14217712,30664613
ERR2723458,495941
ERR590748,1754599
SRR14217676,29357590
SRR6176683,35949353
ERR1124573,1368911
ERR716793,2101847
SRR17745581,13600
ERR853609,895486
ERR1858087,2383284
SRR2225675,23314348
SRR1871920,192
SRR11684027,9770965
ERR1888770,77177
ERR960741,80
ERR968039,69600
SRR11214416,53708292
ERR871432,172346
SRR18788792,10149570
ERR2723799,105373
SRR10974070,3192539
SRR1872336,322114
ERR4968940,28136048
ERR1889694,51796
SRR13674936,23312097
SRR7662120,563535
SRR12446288,39381019
ERR2723445,353324
ERR1888215,185793
SRR1265741,77500
ERR1621407,868654
ERR2723863,369833
ERR1621372,629851
SRR10868212,23586815
SRR5893102,27281662
ERR2723381,285261
SRR1821843,33224174
SRR9312969,12559651
ERR1415212,573156
ERR1204469,682207
SRR8787634,599533
SRR998917,2182656
SRR19831099,36797765
ERR1889229,1351924
ERR1620563,239182
SRR11303297,457811
SRR8106449,1018858
SRR17968069,32642755
ERR1108036,758184
SRR11699738,157391
SRR6374790,19664843
SRR6654935,139440
ERR780133,2141768
SRR14217567,24996691
ERR1432000,2939830
SRR5810734,737360
SRR17691946,21996869
SRR18220786,15493729
SRR15931298,39149344
ERR1427050,371488
SRR393004,454
SRR12340478,34980566
SRR6250294,1233012
SRR13015644,26128932
ERR3446757,5452655
SRR1565815,49890245
SRR12194860,2238
SRR21782741,19449758
ERR1730580,2059013
SRR6250287,934771
ERR1891694,4978571
SRR6469823,936462
ERR1373614,906860
ERR959821,31129
ERR1857719,2580528
SRR2392488,25716673
ERR1373544,639501
ERR1215942,430745
ERR1857860,1147784
ERR998409,11815
SRR11303374,263836
SRR7119804,14688497
SRR10836773,8692622
SRR1062437,3529579
SRR9875038,7693651
SRR3381807,6986272
ERR960252,2469
SRR4423751,39012412
SRR9966397,27892333
SRR5947671,10596335
SRR6268177,116913
ERR960353,2182
SRR8788650,3286564
ERR1888618,484058
SRR7891994,2629315
SRR13646737,41219517
SRR10117515,34832322
SRR10836769,7141982
SRR10126071,403757
ERR959522,4202
ERR960762,0
ERR1374606,962
ERR1620501,568935
SRR1265737,410264
ERR1397005,144575
SRR8106543,741682
ERR1252120,1457115
SRR7535436,26559482
SRR10887525,129704
ERR1108014,545629
ERR1889487,162800
SRR10151999,563567
SRR8788698,11036303
ERR959317,62005
ERR1067164,3488027
SRR6654664,397763
SRR17413288,21524903
ERR1889086,336681
SRR8788676,9838003
SRR10151624,745431
SRR1524247,20205549
ERR667533,1093357
SRR8135956,5284032
