fastq_name	median	unique	reads	size	compressed_size
ERR10047708_1	150	1	35853385	13794962198	2606149735
ERR10047708_2	150	1	35853385	13794962198	2726757705
ERR10047709_1	150	1	33039981	12708988254	2405489697
ERR10047709_2	150	1	33039981	12708988254	2500951162
ERR10047710_1	150	1	31639926	12168567024	2295325302
ERR10047710_2	150	1	31639926	12168567024	2377667929
ERR10047711_1	150	1	39683286	15273303984	2877867425
ERR10047711_2	150	1	39683286	15273303984	2997212906
ERR10047712_1	150	1	30210346	11616749144	2189152665
ERR10047712_2	150	1	30210346	11616749144	2277948034
ERR10047713_1	150	1	29674902	11410067760	2148689348
ERR10047713_2	150	1	29674902	11410067760	2270034643
ERR10047714_1	150	1	32986887	12688493970	2359337180
ERR10047714_2	150	1	32986887	12688493970	2383249286
ERR10047715_1	150	1	31566939	12140394042	2259120147
ERR10047715_2	150	1	31566939	12140394042	2273024270
ERR10047716_1	150	1	33074773	12722417966	2368215773
ERR10047716_2	150	1	33074773	12722417966	2425987268
ERR10047717_1	150	1	32672604	12567180732	2331818499
ERR10047717_2	150	1	32672604	12567180732	2337398131
ERR10047718_1	150	1	31771884	12219502812	2295981121
ERR10047718_2	150	1	31771884	12219502812	2370002039
ERR10047719_1	150	1	34648255	13329782018	2503533330
ERR10047719_2	150	1	34648255	13329782018	2611815344
ERR10047720_1	150	1	31719992	12199472500	2294730335
ERR10047720_2	150	1	31719992	12199472500	2352841187
ERR10047721_1	150	1	30986200	11916228788	2238550596
ERR10047721_2	150	1	30986200	11916228788	2291041708
ERR10180586_1	150	1	79077030	30479289168	5529035203
ERR10180586_2	150	1	79077030	30479289168	5759350647
ERR10180587_1	150	1	54998780	21185084668	3838006746
ERR10180587_2	150	1	54998780	21185084668	3938818287
ERR10180588_1	150	1	48618486	18722291184	3422693573
ERR10180588_2	150	1	48618486	18722291184	3538934661
ERR10180589_1	150	1	57411836	22116524284	4050560051
ERR10180589_2	150	1	57411836	22116524284	4323343082
ERR10180590_1	150	1	72462749	27926176702	5099569767
ERR10180590_2	150	1	72462749	27926176702	5245209172
ERR10180591_1	150	1	51689241	19907602614	3630934366
ERR10180591_2	150	1	51689241	19907602614	3741091100
ERR10180592_1	150	1	63951511	24640838834	4513209704
ERR10180592_2	150	1	63951511	24640838834	4650920223
ERR10180593_1	150	1	47682077	18360837310	3316000357
ERR10180593_2	150	1	47682077	18360837310	3367542517
ERR10180594_1	150	1	62834605	24209713118	4115771271
ERR10180594_2	150	1	62834605	24209713118	4295880585
ERR10180595_1	150	1	59330143	22856990786	3892709003
ERR10180595_2	150	1	59330143	22856990786	3999527997
ERR10180596_1	150	1	53313912	20534725620	3532082187
ERR10180596_2	150	1	53313912	20534725620	3594969330
ERR10180597_1	150	1	51295448	19755598516	3404165171
ERR10180597_2	150	1	51295448	19755598516	3451909629
ERR10180598_1	150	1	44216843	17023256986	2955889044
ERR10180598_2	150	1	44216843	17023256986	3010689062
ERR10180599_1	150	1	53868641	20748851014	3560067948
ERR10180599_2	150	1	53868641	20748851014	3654140910
ERR10180600_1	150	1	51356703	19779242946	3451117270
ERR10180600_2	150	1	51356703	19779242946	3525295097
ERR10180601_1	150	1	54445144	20971381172	3611962234
ERR10180601_2	150	1	54445144	20971381172	3704064302
ERR10368628_1	51	1	29339956	7222057298	994987343
ERR10368628_2	51	1	29339956	7222057298	1018680511
ERR10368629_1	51	1	22742791	5593147838	775442825
ERR10368629_2	51	1	22742791	5593147838	789227759
ERR10368630_1	51	1	27005779	4978630482	826073089
ERR10368630_2	51	1	27005779	4978630482	847361610
ERR10368631_1	51	1	73053620	13543528908	2252629029
ERR10368631_2	51	1	73053620	13543528908	2319904496
ERR10368632_1	51	1	28780646	5308755744	885788602
ERR10368632_2	51	1	28780646	5308755744	907155185
ERR10368633	51	1	60878362	15009143094	2101915588
ERR10368634_1	51	1	26403699	4866643602	809089865
ERR10368634_2	51	1	26403699	4866643602	824905388
ERR10368635_1	51	1	26046236	4800155484	800719511
ERR10368635_2	51	1	26046236	4800155484	820818411
ERR10368636_1	51	1	28194849	5199797502	870578199
ERR10368636_2	51	1	28194849	5199797502	889450093
ERR10368637_1	51	1	37320030	9192400440	1256325905
ERR10368637_2	51	1	37320030	9192400440	1283343983
ERR10368638_1	51	1	147097353	27504052662	4558754257
ERR10368638_2	51	1	147097353	27504052662	4650623553
ERR10368639_1	51	1	26339120	4854631908	803946850
ERR10368639_2	51	1	26339120	4854631908	829952616
ERR1046065_1	55	1	6461381	1210295212	193378345
ERR1046065_2	75	1	6461381	1468750452	286656035
ERR1046066_1	55	1	2696192	502439680	80204431
ERR1046066_2	75	1	2696192	610287360	119181437
ERR1046067_1	55	1	5531225	1035425884	169627587
ERR1046067_2	75	1	5531225	1256674884	250651281
ERR1046068_1	55	1	6693857	1254000700	201547089
ERR1046068_2	75	1	6693857	1521754980	296978044
ERR1046069_1	55	1	5573224	1043321696	163586560
ERR1046069_2	75	1	5573224	1266250656	240424934
ERR1046070_1	55	1	6745729	1263752636	200987339
ERR1046070_2	75	1	6745729	1533581796	297368818
ERR1046071_1	55	1	7174249	1344314396	211584263
ERR1046071_2	75	1	7174249	1631284356	313153744
ERR1046072_1	55	1	6709625	1256965084	202790625
ERR1046072_2	75	1	6709625	1525350084	299329249
ERR1046073_1	55	1	6104447	1143191620	183880745
ERR1046073_2	75	1	6104447	1387369500	272276399
ERR1046074_1	55	1	1943	337540	69240
ERR1046074_2	75	1	1943	415260	99570
ERR1046075_1	55	1	5041701	943395372	151509958
ERR1046075_2	75	1	5041701	1145063412	232286491
ERR1046076_1	55	1	6386430	1196204424	185719255
ERR1046076_2	75	1	6386430	1451661624	277243035
ERR1046077_1	55	1	5014799	938337796	147978411
ERR1046077_2	75	1	5014799	1138929756	218361208
ERR1046078_1	55	1	5390112	1008896640	161674917
ERR1046078_2	75	1	5390112	1224501120	240982988
ERR1046079_1	55	1	5277476	987721072	157268319
ERR1046079_2	75	1	5277476	1198820112	227853830
ERR1046080_1	55	1	3880142	725022280	117481375
ERR1046080_2	75	1	3880142	880227960	172506345
ERR1046081_1	55	1	6613826	1238954872	198683015
ERR1046081_2	75	1	6613826	1503507912	293608271
ERR1046082_1	55	1	13845	2447676	474137
ERR1046082_2	75	1	13845	3001476	692323
ERR1046083_1	55	1	5972706	1118424312	178013036
ERR1046083_2	75	1	5972706	1357332552	277135523
ERR1046084_1	55	1	5786591	1083434692	174052477
ERR1046084_2	75	1	5786591	1314898332	261364740
ERR1046085_1	55	1	5456428	1021364048	164697074
ERR1046085_2	75	1	5456428	1239621168	243981630
ERR1046086_1	55	1	8169838	1531485128	240944429
ERR1046086_2	75	1	8169838	1858278648	355130561
ERR1046087_1	55	1	5024723	940203508	149811395
ERR1046087_2	75	1	5024723	1141192428	218459183
ERR1046088_1	55	1	6611285	1238477164	200404747
ERR1046088_2	75	1	6611285	1502928564	296714155
ERR1067161_1	55	1	9417666	1766076792	272281165
ERR1067161_2	75	1	9417666	2142783432	346461672
ERR1067162_1	55	1	9419419	1766406356	272112202
ERR1067162_2	75	1	9419419	2143183116	339340469
ERR1067163_1	55	1	8680278	1627447848	240638116
ERR1067163_2	75	1	8680278	1974658968	284246030
ERR1067164_1	55	1	9748657	1828303100	278122178
ERR1067164_2	75	1	9748657	2218249380	337204558
ERR1067165_1	55	1	8937339	1675775316	252132450
ERR1067165_2	75	1	8937339	2033268876	312817942
ERR1067166_1	55	1	6429796	1204357232	182311162
ERR1067166_2	75	1	6429796	1461549072	218541632
ERR1067167_1	55	1	7705637	1444215340	217712238
ERR1067167_2	75	1	7705637	1752440820	264604334
ERR1067168_1	55	1	6785985	1271320764	189271428
ERR1067168_2	75	1	6785985	1542760164	223178066
ERR1067169_1	55	1	7709165	1444878604	222797658
ERR1067169_2	75	1	7709165	1753245204	281427366
ERR1067170_1	55	1	7485711	1402869252	218984075
ERR1067170_2	75	1	7485711	1702297692	265298502
ERR1067171_1	55	1	354304	64747516	9910724
ERR1067171_2	75	1	354304	78919676	12336838
ERR1067172_1	55	1	9537654	1788634536	272875074
ERR1067172_2	75	1	9537654	2170140696	337415517
ERR1067173_1	55	1	10529899	1977296196	298490034
ERR1067173_2	75	1	10529899	2398492156	379584504
ERR1067174_1	55	1	10718858	2013576324	306509408
ERR1067174_2	75	1	10718858	2442330644	390957883
ERR1067175_1	55	1	7769150	1456155784	218831448
ERR1067175_2	75	1	7769150	1766921784	256996833
ERR1067176_1	55	1	10843090	2037428868	312011908
ERR1067176_2	75	1	10843090	2471152468	389919341
ERR1067177_1	55	1	10427780	1957689348	300071851
ERR1067177_2	75	1	10427780	2374800548	367923698
ERR1067178_1	55	1	8899839	1668725316	257574316
ERR1067178_2	75	1	8899839	2024718876	315714443
ERR1067179_1	55	1	8140894	1526043656	237318794
ERR1067179_2	75	1	8140894	1851679416	295796834
ERR1067180_1	55	1	6024379	1128138836	171326941
ERR1067180_2	75	1	6024379	1369113996	201599470
ERR1067181_1	55	1	4483069	838372556	126680673
ERR1067181_2	75	1	4483069	1017695316	144512528
ERR1067182_1	55	1	7220638	1353035528	208809029
ERR1067182_2	75	1	7220638	1641861048	246680980
ERR1067183_1	55	1	8635568	1619042368	248367953
ERR1067183_2	75	1	8635568	1964465088	304969066
ERR1067184_1	55	1	10172171	1908612420	311742058
ERR1067184_2	75	1	10172171	2315499260	387247953
ERR1069055_1	55	1	3383680	631687424	146562219
ERR1069055_2	75	1	3383680	767034624	223695385
ERR1069056_1	55	1	2626348	489309008	114483707
ERR1069056_2	75	1	2626348	594362928	175267355
ERR1069057_1	55	1	2831719	527918756	122918372
ERR1069057_2	75	1	2831719	641187516	186725056
ERR1069058_1	55	1	2766475	515652884	119224152
ERR1069058_2	75	1	2766475	626311884	182138012
ERR1069059_1	55	1	2071804	385054736	90590785
ERR1069059_2	75	1	2071804	467926896	141184341
ERR1069060_1	55	1	2708250	504706584	123959062
ERR1069060_2	75	1	2708250	613036584	180821978
ERR1069061_1	55	1	2743949	511417996	119320303
ERR1069061_2	75	1	2743949	621175956	183923657
ERR1069062_1	55	1	2785688	519264928	120806161
ERR1069062_2	75	1	2785688	630692448	184732716
ERR1069063_1	55	1	2896315	540062804	125373839
ERR1069063_2	75	1	2896315	655915404	191328124
ERR1069064_1	55	1	2830708	527728688	124471066
ERR1069064_2	75	1	2830708	640957008	187729587
ERR1069065_1	55	1	74752	13410936	2872132
ERR1069065_2	75	1	74752	16401016	4351453
ERR1069066_1	55	1	2764493	515280268	119999091
ERR1069066_2	75	1	2764493	625859988	184816890
ERR1069067_1	55	1	2593178	483073048	113800239
ERR1069067_2	75	1	2593178	586800168	175850405
ERR1069068_1	55	1	3023292	563934480	129672806
ERR1069068_2	75	1	3023292	684866160	197613351
ERR1069069_1	55	1	2942645	548772844	127267999
ERR1069069_2	75	1	2942645	666478644	195143626
ERR1069070_1	55	1	2331787	433931540	102017472
ERR1069070_2	75	1	2331787	527203020	157429045
ERR1069071_1	55	1	2727771	508376532	117935573
ERR1069071_2	75	1	2727771	617487372	180999193
ERR1069072_1	55	1	2816752	525104960	54035942
ERR1069072_2	75	1	2816752	637775040	75205190
ERR1069073_1	55	1	2704072	503921120	118573712
ERR1069073_2	75	1	2704072	612084000	181268443
ERR1069074_1	55	1	2840011	529477652	124990505
ERR1069074_2	75	1	2840011	643078092	189664596
ERR1069075_1	55	1	2653099	494338196	117729098
ERR1069075_2	75	1	2653099	600462156	176712742
ERR1069076_1	55	1	2947846	549750632	129242055
ERR1069076_2	75	1	2947846	667664472	194750268
ERR1069077_1	55	1	29696	5300856	1140274
ERR1069077_2	75	1	29696	6488696	1603213
ERR1069078_1	55	1	2529570	471114744	110951614
ERR1069078_2	75	1	2529570	572297544	165433514
ERR1069079_1	55	1	4715240	882020704	203511884
ERR1069079_2	75	1	4715240	1070630304	313594486
ERR1069080_1	55	1	3838115	717121204	165935926
ERR1069080_2	75	1	3838115	870645804	254215371
ERR1069081_1	55	1	4287244	801557456	183635576
ERR1069081_2	75	1	4287244	973047216	279345337
ERR1069082_1	55	1	4176416	780721792	180285601
ERR1069082_2	75	1	4176416	947778432	278129748
ERR1069083_1	55	1	4790107	896095700	206346116
ERR1069083_2	75	1	4790107	1087699980	314880693
ERR1069084_1	55	1	4043178	755673048	175688630
ERR1069084_2	75	1	4043178	917400168	268316099
ERR1069085_1	55	1	3764347	703252820	162464639
ERR1069085_2	75	1	3764347	853826700	248384327
ERR1069086_1	55	1	3644007	680628900	156687510
ERR1069086_2	75	1	3644007	826389180	238753086
ERR1069087_1	55	1	4491265	839913404	190648171
ERR1069087_2	75	1	4491265	1019564004	295113107
ERR1069088_1	55	1	4056768	758227968	176599179
ERR1069088_2	75	1	4056768	920498688	266163837
ERR1069089_1	55	1	4299718	803902568	186977524
ERR1069089_2	75	1	4299718	975891288	288041510
ERR1069090_1	55	1	5373769	1005824156	233045177
ERR1069090_2	75	1	5373769	1220774916	354481310
ERR1069091_1	55	1	4754416	889385792	204849424
ERR1069091_2	75	1	4754416	1079562432	314886423
ERR1069092_1	55	1	4769946	892305432	207031375
ERR1069092_2	75	1	4769946	1083103272	315123146
ERR1069093_1	55	1	3410062	636647240	145009464
ERR1069093_2	75	1	3410062	773049720	222142693
ERR1069094_1	55	1	4394355	821694324	190213665
ERR1069094_2	75	1	4394355	997468524	293011327
ERR1069095_1	55	1	3751645	700864844	162015410
ERR1069095_2	75	1	3751645	850930644	245262660
ERR1069096_1	55	1	3005137	560521340	129265728
ERR1069096_2	75	1	3005137	680726820	196867489
ERR1069097_1	55	1	2833643	528280468	122782847
ERR1069097_2	75	1	2833643	641626188	187617933
ERR1069098_1	55	1	2521338	469567128	109335622
ERR1069098_2	75	1	2521338	570420648	167330438
ERR1069099_1	55	1	2133469	396647756	91032216
ERR1069099_2	75	1	2133469	481986516	140440556
ERR1069100_1	55	1	5296191	991239492	227927776
ERR1069100_2	75	1	5296191	1203087132	349455618
ERR1069101_1	55	1	3198309	596837676	139746016
ERR1069101_2	75	1	3198309	724770036	210895798
ERR1069102_1	55	1	2862907	533782100	127567941
ERR1069102_2	75	1	2862907	648298380	191048694
ERR1069103_1	55	1	3353439	626002116	144244297
ERR1069103_2	75	1	3353439	760139676	220560131
ERR1069104_1	55	1	2612129	486635836	113052048
ERR1069104_2	75	1	2612129	591120996	173443363
ERR1069105_1	55	1	2809992	523834080	121161243
ERR1069105_2	75	1	2809992	636233760	184425588
ERR1069106_1	55	1	2745334	511678376	117503368
ERR1069106_2	75	1	2745334	621491736	179812386
ERR1069107_1	55	1	2065982	383960200	89631949
ERR1069107_2	75	1	2065982	466599480	140167788
ERR1069108_1	55	1	2689000	501087584	122485015
ERR1069108_2	75	1	2689000	608647584	178664905
ERR1069109_1	55	1	2723314	507538616	117557637
ERR1069109_2	75	1	2723314	616471176	181611508
ERR1069110_1	55	1	2766603	515676948	119197837
ERR1069110_2	75	1	2766603	626341068	182575772
ERR1069111_1	55	1	2872950	535670184	123455804
ERR1069111_2	75	1	2872950	650588184	188827537
ERR1069112_1	55	1	2812737	524350140	122838793
ERR1069112_2	75	1	2812737	636859620	185594086
ERR1069113_1	55	1	3054592	569818880	132630473
ERR1069113_2	75	1	3054592	692002560	211465053
ERR1069114_1	55	1	21504	3826296	817266
ERR1069114_2	75	1	21504	4686456	1161812
ERR1069115_1	55	1	2578145	480246844	112286940
ERR1069115_2	75	1	2578145	583372644	174036154
ERR1069116_1	55	1	31744	5669496	1189893
ERR1069116_2	75	1	31744	6939256	1721504
ERR1069117_1	55	1	455680	83400700	16521604
ERR1069117_2	75	1	455680	101627900	23827401
ERR1069118_1	55	1	2322072	432105120	100907628
ERR1069118_2	75	1	2322072	524988000	156007430
ERR1069119_1	55	1	2707905	504641724	116233466
ERR1069119_2	75	1	2707905	612957924	178780610
ERR1069120_1	55	1	301056	54949884	10980369
ERR1069120_2	75	1	301056	66992124	15785125
ERR1069121_1	55	1	2682154	499800536	116799326
ERR1069121_2	75	1	2682154	607086696	179012269
ERR1069122_1	55	1	2819170	525559544	123224713
ERR1069122_2	75	1	2819170	638326344	187378284
ERR1069123_1	55	1	2636815	491276804	116248469
ERR1069123_2	75	1	2636815	596749404	174777312
ERR1069124_1	55	1	2922018	544894968	127226430
ERR1069124_2	75	1	2922018	661775688	192053542
ERR1069125_1	55	1	2926588	545754128	126924184
ERR1069125_2	75	1	2926588	662817648	189140065
ERR1069126_1	55	1	2519917	469299980	109844428
ERR1069126_2	75	1	2519917	570096660	163995617
ERR1069127_1	55	1	4672274	873943096	200103535
ERR1069127_2	75	1	4672274	1060834056	309077303
ERR1069128_1	55	1	3803064	710531616	163229556
ERR1069128_2	75	1	3803064	862654176	250537882
ERR1069129_1	55	1	4249469	794455756	180709472
ERR1069129_2	75	1	4249469	964434516	275438498
ERR1069130_1	55	1	4141247	774110020	177413683
ERR1069130_2	75	1	4141247	939759900	274294186
ERR1069131_1	55	1	4746696	887934432	202985030
ERR1069131_2	75	1	4746696	1077802272	310440984
ERR1069132_1	55	1	4008004	749060336	172894265
ERR1069132_2	75	1	4008004	909380496	264617833
ERR1069133_1	55	1	3733598	697472008	159961024
ERR1069133_2	75	1	3733598	846815928	245084998
ERR1069134_1	55	1	569344	104314876	20418431
ERR1069134_2	75	1	569344	127088636	29050834
ERR1069135_1	55	1	4454544	833009856	187675730
ERR1069135_2	75	1	4454544	1011191616	291178208
ERR1069136_1	55	1	4020252	751362960	173725629
ERR1069136_2	75	1	4020252	912173040	262376556
ERR1069137_1	55	1	4268512	798035840	184176656
ERR1069137_2	75	1	4268512	968776320	284354188
ERR1069138_1	55	1	5326943	997020868	229301464
ERR1069138_2	75	1	5326943	1210098588	349516069
ERR1069139_1	55	1	4712935	881587364	201531778
ERR1069139_2	75	1	4712935	1070104764	310584385
ERR1069140_1	55	1	4725986	884040952	203567807
ERR1069140_2	75	1	4725986	1073080392	310469014
ERR1069141_1	55	1	3375003	630056148	142489508
ERR1069141_2	75	1	3375003	765056268	218686004
ERR1069142_1	55	1	4356789	814631916	187218742
ERR1069142_2	75	1	4356789	988903476	288985516
ERR1069143_1	55	1	3712463	693498628	159276645
ERR1069143_2	75	1	3712463	841997148	241431415
ERR1069144_1	55	1	2975140	554881904	127081541
ERR1069144_2	75	1	2975140	673887504	193905061
ERR1069145_1	55	1	2808340	523523504	120833796
ERR1069145_2	75	1	2808340	635857104	185051756
ERR1069146_1	55	1	2501610	465858264	107683105
ERR1069146_2	75	1	2501610	565922664	165192074
ERR1069147_1	55	1	2105963	391476628	89256924
ERR1069147_2	75	1	2105963	475715148	138012554
ERR1069148_1	55	1	5249352	982433760	224182885
ERR1069148_2	75	1	5249352	1192407840	344479474
ERR1069149_1	55	1	3170877	591680460	137490818
ERR1069149_2	75	1	3170877	718515540	207909372
ERR1069150_1	55	1	2848678	531107048	126067840
ERR1069150_2	75	1	2848678	645054168	189132350
ERR1099383_1	55	1	1259576	232355872	61652858
ERR1099383_2	75	1	1259576	282738912	83266307
ERR1099384_1	55	1	1519358	281194888	74825582
ERR1099384_2	75	1	1519358	341969208	100040674
ERR1099385_1	55	1	935071	171608644	45142153
ERR1099385_2	75	1	935071	209011484	61124568
ERR1099386_1	55	1	1528166	282850792	75015975
ERR1099386_2	75	1	1528166	343977432	100765824
ERR1099387_1	55	1	1248237	230224140	60908704
ERR1099387_2	75	1	1248237	280153620	81900489
ERR1099388_1	55	1	786029	144184916	39027709
ERR1099388_2	75	1	786029	175626076	51845226
ERR1099389_1	55	1	877638	161040972	43127511
ERR1099389_2	75	1	877638	196146492	58008053
ERR1099390_1	55	1	770502	141327948	38249144
ERR1099390_2	75	1	770502	172148028	51134495
ERR1099391_1	55	1	836774	153521996	40728918
ERR1099391_2	75	1	836774	186992956	55435705
ERR1099392_1	55	1	799536	146670204	39945354
ERR1099392_2	75	1	799536	178651644	52981329
